ind	sex	group	ref_genome	raw_file
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393050_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393050_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393052_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393052_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393053_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393053_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393060_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393060_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10392999_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10392999_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393003_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393003_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393004_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393004_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393006_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393006_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393007_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393007_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393010_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393010_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393012_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393012_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393018_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393018_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393019_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393019_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393020_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393020_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393021_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393021_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393023_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393023_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393027_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393027_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393029_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393029_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393030_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393030_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393033_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393033_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393036_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393036_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393039_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393039_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393040_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393040_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393042_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393042_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393049_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393049_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393051_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393051_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393054_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393054_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393056_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393056_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393057_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393057_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393058_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393058_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393059_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393059_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393061_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393061_2.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393062_1.fastq.gz
BACA3358	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393062_2.fastq.gz
CR_10	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/SRR6474876_1.fastq.gz
CR_10	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/SRR6474876_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391863_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391863_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391864_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391864_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391866_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391866_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391872_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391872_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391873_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391873_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391876_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391876_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391882_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391882_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391883_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391883_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391885_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391885_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391890_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391890_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391891_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391891_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391893_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391893_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391897_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391897_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391899_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391899_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391909_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391909_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391914_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391914_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391917_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391917_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391918_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391918_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391925_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391925_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391867_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391867_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391868_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391868_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391869_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391869_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391875_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391875_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391877_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391877_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391880_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391880_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391881_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391881_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391887_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391887_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391895_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391895_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391898_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391898_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391900_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391900_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391901_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391901_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391903_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391903_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391904_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391904_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391907_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391907_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391908_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391908_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391911_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391911_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391913_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391913_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391915_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391915_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391916_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391916_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391919_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391919_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391922_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391922_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391923_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391923_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391865_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391865_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391870_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391870_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391871_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391871_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391874_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391874_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391878_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391878_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391879_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391879_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391884_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391884_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391886_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391886_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391888_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391888_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391889_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391889_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391892_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391892_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391894_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391894_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391896_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391896_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391902_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391902_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391905_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391905_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391906_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391906_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391910_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391910_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391912_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391912_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391920_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391920_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391921_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391921_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391924_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391924_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391926_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391926_2.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391927_1.fastq.gz
DART55	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10391927_2.fastq.gz
DB_14B	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/SRR6474875_1.fastq.gz
DB_14B	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/SRR6474875_2.fastq.gz
DB_14C	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/SRR6474874_1.fastq.gz
DB_14C	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/SRR6474874_2.fastq.gz
DB_14D	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/SRR6474873_1.fastq.gz
DB_14D	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/SRR6474873_2.fastq.gz
DB_14E	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/SRR6474872_1.fastq.gz
DB_14E	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/SRR6474872_2.fastq.gz
FLCR3408	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393205_1.fastq.gz
FLCR3408	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393205_2.fastq.gz
FLCR3408	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393206_1.fastq.gz
FLCR3408	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393206_2.fastq.gz
FLCR3408	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393209_1.fastq.gz
FLCR3408	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR10393209_2.fastq.gz
